rgb,depth,mask,type,physical_id,placement_id,frame,occupancy,t,area_mm2,length_mm,width_mm,elongation,max_height_mm,mean_height_mm,p90_height_mm,height_std_mm,volume_mm3,invalid_depth_frac,source_split,source_file
images\1671037652864.jpg,,masks\1671037652864.png,glove_pair_surgery,1671037652864,1671037652864,0,ONE,,8954.5625,139.5,105.5,1.3223,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037652864.jpeg
images\1671100567125.jpg,,masks\1671100567125.png,urine_bag,1671100567125,1671100567125,0,ONE,,6598.5625,149.75,127.25,1.1768,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100567125.jpeg
images\1671115321041.jpg,,masks\1671115321041.png,shoe_cover_pair,1671115321041,1671115321041,0,ONE,,6952.1875,136.6421,82.3884,1.6585,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115321041.jpeg
images\1671114908379.jpg,,masks\1671114908379.png,shoe_cover_pair,1671114908379,1671114908379,0,ONE,,11667.1875,132.5198,120.9764,1.0954,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671114908379.jpeg
images\1671114704232.jpg,,masks\1671114704232.png,shoe_cover_single,1671114704232,1671114704232,0,ONE,,8267.0625,147.5649,77.7967,1.8968,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114704232.jpeg
images\1671115756780.jpg,,masks\1671115756780.png,medical_glasses,1671115756780,1671115756780,0,ONE,,933.0625,56.5,22.75,2.4835,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115756780.jpeg
images\1671037035248.jpg,,masks\1671037035248.png,glove_single_surgery,1671037035248,1671037035248,0,ONE,,4641.4375,135.4567,58.7659,2.305,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037035248.jpeg
images\1671099390641.jpg,,masks\1671099390641.png,glove_pair_latex,1671099390641,1671099390641,0,ONE,,3396.0,78.75,68.5,1.1496,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099390641.jpeg
images\1671187583599.jpg,,masks\1671187583599.png,gauze,1671187583599,1671187583599,0,ONE,,3985.75,124.75,49.5,2.5202,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187583599.jpeg
images\1671104048149.jpg,,masks\1671104048149.png,medical_cap,1671104048149,1671104048149,0,ONE,,10430.5625,128.75,121.75,1.0575,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104048149.jpeg
images\1671097399912.jpg,,masks\1671097399912.png,glove_single_nitrile,1671097399912,1671097399912,0,ONE,,10543.625,139.25,97.25,1.4319,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097399912.jpeg
images\1671104040345.jpg,,masks\1671104040345.png,medical_cap,1671104040345,1671104040345,0,ONE,,9207.1875,130.3826,104.174,1.2516,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104040345.jpeg
images\1671187915283.jpg,,masks\1671187915283.png,gauze,1671187915283,1671187915283,0,ONE,,4451.125,133.5,90.25,1.4792,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187915283.jpeg
images\1671100932326.jpg,,masks\1671100932326.png,urine_bag,1671100932326,1671100932326,0,ONE,,5660.625,139.7511,75.2749,1.8565,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100932326.jpeg
images\1671037024142.jpg,,masks\1671037024142.png,glove_single_surgery,1671037024142,1671037024142,0,ONE,,6971.25,158.094,63.139,2.5039,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037024142.jpeg
images\1671098853779.jpg,,masks\1671098853779.png,glove_single_latex,1671098853779,1671098853779,0,ONE,,652.625,48.25,19.25,2.5065,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098853779.jpeg
images\1671097417953.jpg,,masks\1671097417953.png,glove_single_nitrile,1671097417953,1671097417953,0,ONE,,15175.25,149.75,132.25,1.1323,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097417953.jpeg
images\1671097249428.jpg,,masks\1671097249428.png,glove_single_nitrile,1671097249428,1671097249428,0,ONE,,13047.125,135.6082,135.3113,1.0022,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097249428.jpeg
images\1671100124214.jpg,,masks\1671100124214.png,urine_bag,1671100124214,1671100124214,0,ONE,,4143.6875,125.3181,93.1096,1.3459,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100124214.jpeg
images\1671099060893.jpg,,masks\1671099060893.png,glove_single_latex,1671099060893,1671099060893,0,ONE,,832.9375,56.75,24.5,2.3163,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671099060893.jpeg
images\1671099326707.jpg,,masks\1671099326707.png,glove_pair_latex,1671099326707,1671099326707,0,ONE,,1355.6875,66.75,33.25,2.0075,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099326707.jpeg
images\1671102990163.jpg,,masks\1671102990163.png,test_tube,1671102990163,1671102990163,0,ONE,,671.6875,47.1617,20.3892,2.3131,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102990163.jpeg
images\1671102972219.jpg,,masks\1671102972219.png,test_tube,1671102972219,1671102972219,0,ONE,,589.5,45.6943,19.6462,2.3259,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102972219.jpeg
images\1671187604946.jpg,,masks\1671187604946.png,gauze,1671187604946,1671187604946,0,ONE,,6461.75,123.25,96.5,1.2772,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187604946.jpeg
images\1671100229038.jpg,,masks\1671100229038.png,urine_bag,1671100229038,1671100229038,0,ONE,,2770.1875,71.7948,71.2155,1.0081,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100229038.jpeg
images\1671097264937.jpg,,masks\1671097264937.png,glove_single_nitrile,1671097264937,1671097264937,0,ONE,,11248.0,150.7708,105.1406,1.434,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097264937.jpeg
images\1671115586586.jpg,,masks\1671115586586.png,medical_glasses,1671115586586,1671115586586,0,ONE,,1264.75,51.75,35.75,1.4476,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115586586.jpeg
images\1671097339178.jpg,,masks\1671097339178.png,glove_single_nitrile,1671097339178,1671097339178,0,ONE,,12994.6875,140.0,125.5,1.1155,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097339178.jpeg
images\1671115641651.jpg,,masks\1671115641651.png,medical_glasses,1671115641651,1671115641651,0,ONE,,1099.4375,55.4604,39.7499,1.3952,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_glasses\1671115641651.jpeg
images\1671115272345.jpg,,masks\1671115272345.png,shoe_cover_pair,1671115272345,1671115272345,0,ONE,,9032.4375,149.75,103.5,1.4469,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115272345.jpeg
images\1671102931831.jpg,,masks\1671102931831.png,test_tube,1671102931831,1671102931831,0,ONE,,618.6875,46.67,41.1617,1.1338,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102931831.jpeg
images\1671037680746.jpg,,masks\1671037680746.png,glove_pair_surgery,1671037680746,1671037680746,0,ONE,,9245.1875,129.25,98.75,1.3089,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037680746.jpeg
images\1671098885830.jpg,,masks\1671098885830.png,glove_single_latex,1671098885830,1671098885830,0,ONE,,1053.25,55.5,28.75,1.9304,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098885830.jpeg
images\1671104127458.jpg,,masks\1671104127458.png,medical_cap,1671104127458,1671104127458,0,ONE,,10064.875,129.0,117.25,1.1002,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104127458.jpeg
images\1671114975048.jpg,,masks\1671114975048.png,shoe_cover_pair,1671114975048,1671114975048,0,ONE,,12587.75,144.2944,129.3958,1.1151,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671114975048.jpeg
images\1671099146640.jpg,,masks\1671099146640.png,glove_single_latex,1671099146640,1671099146640,0,ONE,,1474.625,57.0,50.25,1.1343,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671099146640.jpeg
images\1671104248992.jpg,,masks\1671104248992.png,medical_cap,1671104248992,1671104248992,0,ONE,,14996.3125,149.3066,136.0649,1.0973,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104248992.jpeg
images\1671099784893.jpg,,masks\1671099784893.png,glove_pair_latex,1671099784893,1671099784893,0,ONE,,3373.6875,90.25,85.5,1.0556,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099784893.jpeg
images\1671098866289.jpg,,masks\1671098866289.png,glove_single_latex,1671098866289,1671098866289,0,ONE,,671.125,44.75,20.0,2.2375,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098866289.jpeg
images\1671102962446.jpg,,masks\1671102962446.png,test_tube,1671102962446,1671102962446,0,ONE,,624.625,44.0,19.75,2.2278,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102962446.jpeg
images\1671097626669.jpg,,masks\1671097626669.png,glove_pair_nitrile,1671097626669,1671097626669,0,ONE,,11692.9375,139.25,117.75,1.1826,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097626669.jpeg
images\1671099724292.jpg,,masks\1671099724292.png,glove_pair_latex,1671099724292,1671099724292,0,ONE,,1029.75,69.6053,38.2763,1.8185,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099724292.jpeg
images\1671099595821.jpg,,masks\1671099595821.png,glove_pair_latex,1671099595821,1671099595821,0,ONE,,2962.0625,93.5,60.0,1.5583,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099595821.jpeg
images\1671187817164.jpg,,masks\1671187817164.png,gauze,1671187817164,1671187817164,0,ONE,,4895.9375,126.5,62.75,2.0159,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187817164.jpeg
images\1671114743121.jpg,,masks\1671114743121.png,shoe_cover_single,1671114743121,1671114743121,0,ONE,,11487.25,145.0638,107.5486,1.3488,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114743121.jpeg
images\1671103149284.jpg,,masks\1671103149284.png,test_tube,1671103149284,1671103149284,0,ONE,,750.875,51.4241,21.6063,2.3801,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103149284.jpeg
images\1671103120034.jpg,,masks\1671103120034.png,test_tube,1671103120034,1671103120034,0,ONE,,624.75,46.75,19.25,2.4286,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103120034.jpeg
images\1671037513551.jpg,,masks\1671037513551.png,glove_pair_surgery,1671037513551,1671037513551,0,ONE,,17881.0625,149.75,135.5,1.1052,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037513551.jpeg
images\1671098942794.jpg,,masks\1671098942794.png,glove_single_latex,1671098942794,1671098942794,0,ONE,,2237.9375,86.75,57.5,1.5087,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098942794.jpeg
images\1671187789281.jpg,,masks\1671187789281.png,gauze,1671187789281,1671187789281,0,ONE,,4432.8125,119.75,74.0,1.6182,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187789281.jpeg
images\1671187803390.jpg,,masks\1671187803390.png,gauze,1671187803390,1671187803390,0,ONE,,2962.3125,117.5,71.75,1.6376,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187803390.jpeg
images\1671115266111.jpg,,masks\1671115266111.png,shoe_cover_pair,1671115266111,1671115266111,0,ONE,,9830.6875,149.75,98.5,1.5203,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115266111.jpeg
images\1671187910881.jpg,,masks\1671187910881.png,gauze,1671187910881,1671187910881,0,ONE,,3460.5,122.75,45.0,2.7278,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187910881.jpeg
images\1671098985187.jpg,,masks\1671098985187.png,glove_single_latex,1671098985187,1671098985187,0,ONE,,1186.5,55.5612,44.9725,1.2354,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098985187.jpeg
images\1671099319336.jpg,,masks\1671099319336.png,glove_pair_latex,1671099319336,1671099319336,0,ONE,,2072.75,92.5095,54.1382,1.7088,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099319336.jpeg
images\1671100577531.jpg,,masks\1671100577531.png,urine_bag,1671100577531,1671100577531,0,ONE,,5571.9375,137.75,114.75,1.2004,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100577531.jpeg
images\1671103130506.jpg,,masks\1671103130506.png,test_tube,1671103130506,1671103130506,0,ONE,,687.5,49.7663,20.6622,2.4086,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103130506.jpeg
images\1671037841936.jpg,,masks\1671037841936.png,glove_pair_surgery,1671037841936,1671037841936,0,ONE,,10898.0,139.5,116.0,1.2026,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037841936.jpeg
images\1671187591506.jpg,,masks\1671187591506.png,gauze,1671187591506,1671187591506,0,ONE,,5013.9375,119.75,69.75,1.7168,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187591506.jpeg
images\1671187652939.jpg,,masks\1671187652939.png,gauze,1671187652939,1671187652939,0,ONE,,5001.5,127.0,82.0,1.5488,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187652939.jpeg
images\1671102990729.jpg,,masks\1671102990729.png,test_tube,1671102990729,1671102990729,0,ONE,,610.8125,50.0,16.5,3.0303,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102990729.jpeg
images\1671037342255.jpg,,masks\1671037342255.png,glove_pair_surgery,1671037342255,1671037342255,0,ONE,,10882.0,148.5,109.0,1.3624,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037342255.jpeg
images\1671116250120.jpg,,masks\1671116250120.png,gauze,1671116250120,1671116250120,0,ONE,,1080.1875,59.75,23.5,2.5426,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671116250120.jpeg
images\1671102953677.jpg,,masks\1671102953677.png,test_tube,1671102953677,1671102953677,0,ONE,,794.3125,52.0,20.5,2.5366,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102953677.jpeg
images\1671036379513.jpg,,masks\1671036379513.png,glove_single_surgery,1671036379513,1671036379513,0,ONE,,6807.625,129.335,84.5001,1.5306,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036379513.jpeg
images\1671187820030.jpg,,masks\1671187820030.png,gauze,1671187820030,1671187820030,0,ONE,,3188.375,117.5,46.75,2.5134,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187820030.jpeg
images\1671100313718.jpg,,masks\1671100313718.png,urine_bag,1671100313718,1671100313718,0,ONE,,4145.5,106.8993,90.7378,1.1781,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100313718.jpeg
images\1671037616743.jpg,,masks\1671037616743.png,glove_pair_surgery,1671037616743,1671037616743,0,ONE,,8985.75,131.0,108.5,1.2074,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037616743.jpeg
images\1671097254664.jpg,,masks\1671097254664.png,glove_single_nitrile,1671097254664,1671097254664,0,ONE,,10879.5,139.25,117.25,1.1876,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097254664.jpeg
images\1671114009349.jpg,,masks\1671114009349.png,shoe_cover_single,1671114009349,1671114009349,0,ONE,,9780.25,150.9749,111.0191,1.3599,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114009349.jpeg
images\1671099116590.jpg,,masks\1671099116590.png,glove_single_latex,1671099116590,1671099116590,0,ONE,,2366.625,81.0,59.5,1.3613,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671099116590.jpeg
images\1671187773539.jpg,,masks\1671187773539.png,gauze,1671187773539,1671187773539,0,ONE,,3277.625,107.75,54.75,1.968,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187773539.jpeg
images\1671104168281.jpg,,masks\1671104168281.png,medical_cap,1671104168281,1671104168281,0,ONE,,11474.4375,129.0,126.0,1.0238,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104168281.jpeg
images\1671187822101.jpg,,masks\1671187822101.png,gauze,1671187822101,1671187822101,0,ONE,,1322.0,98.25,40.5,2.4259,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187822101.jpeg
images\1671038014269.jpg,,masks\1671038014269.png,glove_pair_surgery,1671038014269,1671038014269,0,ONE,,10403.0,139.5,109.0,1.2798,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671038014269.jpeg
images\1671099657589.jpg,,masks\1671099657589.png,glove_pair_latex,1671099657589,1671099657589,0,ONE,,2373.9375,76.5167,58.0464,1.3182,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099657589.jpeg
images\1671187655975.jpg,,masks\1671187655975.png,gauze,1671187655975,1671187655975,0,ONE,,6112.25,123.0,94.5,1.3016,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187655975.jpeg
images\1671098514559.jpg,,masks\1671098514559.png,glove_single_latex,1671098514559,1671098514559,0,ONE,,795.875,58.1904,49.7649,1.1693,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098514559.jpeg
images\1671187761731.jpg,,masks\1671187761731.png,gauze,1671187761731,1671187761731,0,ONE,,3909.9375,117.75,65.0,1.8115,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187761731.jpeg
images\1671037002029.jpg,,masks\1671037002029.png,glove_single_surgery,1671037002029,1671037002029,0,ONE,,6539.6875,133.6348,65.7717,2.0318,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037002029.jpeg
images\1671102973053.jpg,,masks\1671102973053.png,test_tube,1671102973053,1671102973053,0,ONE,,585.6875,44.2386,19.37,2.2839,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102973053.jpeg
images\1671099778989.jpg,,masks\1671099778989.png,glove_pair_latex,1671099778989,1671099778989,0,ONE,,2188.0,75.75,65.75,1.1521,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099778989.jpeg
images\1671099035545.jpg,,masks\1671099035545.png,glove_single_latex,1671099035545,1671099035545,0,ONE,,2499.0625,104.396,66.1963,1.5771,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671099035545.jpeg
images\1671097257264.jpg,,masks\1671097257264.png,glove_single_nitrile,1671097257264,1671097257264,0,ONE,,12512.9375,140.75,130.0,1.0827,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097257264.jpeg
images\1671036628320.jpg,,masks\1671036628320.png,glove_single_surgery,1671036628320,1671036628320,0,ONE,,5639.125,125.7741,73.7389,1.7057,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036628320.jpeg
images\1671036506352.jpg,,masks\1671036506352.png,glove_single_surgery,1671036506352,1671036506352,0,ONE,,7492.375,129.25,76.5,1.6895,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671036506352.jpeg
images\1671187709971.jpg,,masks\1671187709971.png,gauze,1671187709971,1671187709971,0,ONE,,5420.625,119.75,92.0,1.3016,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187709971.jpeg
images\1671096971074.jpg,,masks\1671096971074.png,glove_single_nitrile,1671096971074,1671096971074,0,ONE,,17120.625,149.75,118.0,1.2691,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671096971074.jpeg
images\1671104246457.jpg,,masks\1671104246457.png,medical_cap,1671104246457,1671104246457,0,ONE,,9710.625,125.3644,97.9785,1.2795,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104246457.jpeg
images\1671097194832.jpg,,masks\1671097194832.png,glove_single_nitrile,1671097194832,1671097194832,0,ONE,,11364.3125,139.25,121.0,1.1508,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097194832.jpeg
images\1671115165921.jpg,,masks\1671115165921.png,shoe_cover_pair,1671115165921,1671115165921,0,ONE,,13045.8125,149.75,128.0,1.1699,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_pair\1671115165921.jpeg
images\1671100402100.jpg,,masks\1671100402100.png,urine_bag,1671100402100,1671100402100,0,ONE,,3228.5625,100.5085,85.6088,1.174,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100402100.jpeg
images\1671097230550.jpg,,masks\1671097230550.png,glove_single_nitrile,1671097230550,1671097230550,0,ONE,,20696.125,149.75,138.5,1.0812,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097230550.jpeg
images\1671102955476.jpg,,masks\1671102955476.png,test_tube,1671102955476,1671102955476,0,ONE,,535.125,49.0,17.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102955476.jpeg
images\1671103201513.jpg,,masks\1671103201513.png,test_tube,1671103201513,1671103201513,0,ONE,,3294.9375,89.5,87.0,1.0287,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103201513.jpeg
images\1671037103021.jpg,,masks\1671037103021.png,glove_single_surgery,1671037103021,1671037103021,0,ONE,,7653.625,118.6946,100.6273,1.1795,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037103021.jpeg
images\1671097691104.jpg,,masks\1671097691104.png,glove_pair_nitrile,1671097691104,1671097691104,0,ONE,,15095.4375,149.75,131.75,1.1366,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097691104.jpeg
images\1671100063313.jpg,,masks\1671100063313.png,urine_bag,1671100063313,1671100063313,0,ONE,,7104.25,130.25,105.25,1.2375,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100063313.jpeg
images\1671100185382.jpg,,masks\1671100185382.png,urine_bag,1671100185382,1671100185382,0,ONE,,7481.3125,134.75,108.25,1.2448,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100185382.jpeg
images\1671104200598.jpg,,masks\1671104200598.png,medical_cap,1671104200598,1671104200598,0,ONE,,9522.75,139.5,105.75,1.3191,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104200598.jpeg
images\1671099308697.jpg,,masks\1671099308697.png,glove_pair_latex,1671099308697,1671099308697,0,ONE,,1377.3125,58.5481,44.2418,1.3234,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099308697.jpeg
images\1671097455441.jpg,,masks\1671097455441.png,glove_single_nitrile,1671097455441,1671097455441,0,ONE,,12292.875,145.75,128.0,1.1387,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097455441.jpeg
images\1671037062030.jpg,,masks\1671037062030.png,glove_single_surgery,1671037062030,1671037062030,0,ONE,,10270.875,128.75,126.25,1.0198,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_surgery\1671037062030.jpeg
images\1671100323990.jpg,,masks\1671100323990.png,urine_bag,1671100323990,1671100323990,0,ONE,,10053.1875,145.75,141.25,1.0319,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100323990.jpeg
images\1671037784003.jpg,,masks\1671037784003.png,glove_pair_surgery,1671037784003,1671037784003,0,ONE,,12783.6875,149.75,129.5,1.1564,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_surgery\1671037784003.jpeg
images\1671102909352.jpg,,masks\1671102909352.png,test_tube,1671102909352,1671102909352,0,ONE,,960.0625,53.0,47.0,1.1277,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671102909352.jpeg
images\1671103115733.jpg,,masks\1671103115733.png,test_tube,1671103115733,1671103115733,0,ONE,,1391.25,103.7475,45.2458,2.293,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103115733.jpeg
images\1671103108728.jpg,,masks\1671103108728.png,test_tube,1671103108728,1671103108728,0,ONE,,560.0,42.7702,18.0191,2.3736,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103108728.jpeg
images\1671114473206.jpg,,masks\1671114473206.png,shoe_cover_single,1671114473206,1671114473206,0,ONE,,7500.75,130.0,78.25,1.6613,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671114473206.jpeg
images\1671113521246.jpg,,masks\1671113521246.png,shoe_cover_single,1671113521246,1671113521246,0,ONE,,12281.875,139.25,126.75,1.0986,0.0,0.0,0.0,0.0,0.0,0.0,train,images\shoe_cover_single\1671113521246.jpeg
images\1671097018267.jpg,,masks\1671097018267.png,glove_single_nitrile,1671097018267,1671097018267,0,ONE,,7509.0,142.7356,84.6188,1.6868,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_nitrile\1671097018267.jpeg
images\1671100428516.jpg,,masks\1671100428516.png,urine_bag,1671100428516,1671100428516,0,ONE,,3462.4375,109.0,85.25,1.2786,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100428516.jpeg
images\1671104101210.jpg,,masks\1671104101210.png,medical_cap,1671104101210,1671104101210,0,ONE,,8489.875,127.0788,92.2716,1.3772,0.0,0.0,0.0,0.0,0.0,0.0,train,images\medical_cap\1671104101210.jpeg
images\1671098860382.jpg,,masks\1671098860382.png,glove_single_latex,1671098860382,1671098860382,0,ONE,,2408.0,75.75,61.0,1.2418,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_single_latex\1671098860382.jpeg
images\1671187754061.jpg,,masks\1671187754061.png,gauze,1671187754061,1671187754061,0,ONE,,1966.0625,102.75,37.5,2.74,0.0,0.0,0.0,0.0,0.0,0.0,train,images\gauze\1671187754061.jpeg
images\1671097641811.jpg,,masks\1671097641811.png,glove_pair_nitrile,1671097641811,1671097641811,0,ONE,,11792.0625,128.0079,123.1371,1.0396,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_nitrile\1671097641811.jpeg
images\1671100310950.jpg,,masks\1671100310950.png,urine_bag,1671100310950,1671100310950,0,ONE,,5642.5,129.2619,93.4024,1.3839,0.0,0.0,0.0,0.0,0.0,0.0,train,images\urine_bag\1671100310950.jpeg
images\1671099771355.jpg,,masks\1671099771355.png,glove_pair_latex,1671099771355,1671099771355,0,ONE,,2262.8125,80.0,59.5,1.3445,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099771355.jpeg
images\1671099671930.jpg,,masks\1671099671930.png,glove_pair_latex,1671099671930,1671099671930,0,ONE,,2956.3125,116.0732,58.6009,1.9807,0.0,0.0,0.0,0.0,0.0,0.0,train,images\glove_pair_latex\1671099671930.jpeg
images\1671103000368.jpg,,masks\1671103000368.png,test_tube,1671103000368,1671103000368,0,ONE,,754.375,49.0159,21.0622,2.3272,0.0,0.0,0.0,0.0,0.0,0.0,train,images\test_tube\1671103000368.jpeg
